Vertical,3rd Party Data Brand,3rd Party Data ID,Clicks,Impressions,Hypothetical Advertiser Cost (Adv Currency),01 - Total Click + View Conversions
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,3765207.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,3765272.0,0,29,0.052338084230289,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,3765275.0,1,1245,2.868573958239305,2
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855766.0,0,18,0.035998973834377,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855782.0,0,11,0.020700599883139,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855812.0,0,29,0.07246520994215,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855828.0,0,48,0.09892550296263,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855876.0,0,56,0.112073301015872,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855877.0,0,5,0.009929399679378,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855882.0,0,65,0.125925743810309,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855936.0,0,3,0.002987146623828,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855947.0,0,1,0.003359951054217,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13855999.0,0,9,0.011990633433384999,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856015.0,0,77,0.166563955307678,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856022.0,0,111,0.20433718335412102,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856027.0,0,9,0.015672271884925,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856030.0,0,4,0.007449912487013,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856037.0,0,57,0.110161582450808,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856040.0,0,55,0.112891961068462,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856074.0,0,3,0.003929946075574,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856157.0,0,53,0.067771975760252,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856276.0,43,48056,99.78373477849654,18
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856376.0,3,1424,2.944843356333181,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856388.0,0,261,0.445380907766979,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856479.0,0,18,0.036174049078518,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856496.0,0,13,0.027350836614776,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856504.0,1,13,0.022231034648438,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856540.0,0,41,0.089864308596924,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856576.0,9,4119,7.950858603884727,1
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856726.0,0,61,0.136245854830077,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856762.0,0,22,0.045262666436316996,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856775.0,0,65,0.142025875669249,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856791.0,2,390,0.810830420822669,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13856799.0,1,11,0.017330115130365,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857144.0,0,50,0.103751299804421,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857148.0,0,502,1.0730581700156558,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857395.0,30,49294,102.59807064175162,27
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857396.0,53,56702,109.23642854964642,22
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857397.0,56,67832,135.4508881461622,31
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857495.0,0,1796,3.644574965616693,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857498.0,11,12454,22.54101379986706,3
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857505.0,0,247,0.461804243048096,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857540.0,23,22471,42.5264586611872,3
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857541.0,178,213511,297.0960086566552,41
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857542.0,7,7516,13.57378004926202,1
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857543.0,7,4324,8.5729878747468,2
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857544.0,14,9511,17.86326416169188,2
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857545.0,1,2388,5.301739221329218,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857546.0,226,259778,354.90685642895295,41
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857547.0,78,99312,174.40316743591356,16
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857548.0,98,119123,192.78134611668733,18
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857549.0,97,97672,156.72278571676227,20
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857646.0,0,11,0.018792929640441,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857648.0,0,22,0.034011367638907,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857665.0,0,10,0.022573048795394998,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857687.0,15,15473,27.43483384243014,3
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857693.0,0,633,1.213329813826322,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857730.0,0,7,0.008713287125220001,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857734.0,0,47,0.099801654227218,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857743.0,0,5414,10.712483441327473,2
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857750.0,108,122327,242.9694918734387,47
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857754.0,0,26,0.056894713612136,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857758.0,10,7600,14.84705818375977,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857761.0,472,563844,918.7072410000414,115
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857763.0,0,64,0.087973027631733,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857771.0,3,2487,6.85455251367094,0
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857804.0,107,126459,251.7444755704916,50
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13857818.0,430,472580,790.0034683646967,93
"Arts, Entertainment, and Recreation",AdAdvisor by TransUnion,13865403.0,108,74043,141.06304133384378,7
"Arts, Entertainment, and Recreation",AdBrain Cross Device,-17.0,6,40246,1036.1468122118033,0
"Arts, Entertainment, and Recreation",Adprime,9058078.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Adprime,9058079.0,0,7,0.027022908544455,0
"Arts, Entertainment, and Recreation",Adprime,9058156.0,0,37,0.258389333871586,0
"Arts, Entertainment, and Recreation",Adprime,9058205.0,0,61,0.379072678067073,0
"Arts, Entertainment, and Recreation",AdsIntel,13920400.0,1,21,0.046108182479955996,0
"Arts, Entertainment, and Recreation",Adsquare,8153199.0,6,3355,7.20485253546631,0
"Arts, Entertainment, and Recreation",Adsquare,8153410.0,0,22,0.038922861679679996,0
"Arts, Entertainment, and Recreation",Adsquare,8153438.0,0,25,0.042229242020516,0
"Arts, Entertainment, and Recreation",Adsquare,10531984.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Adsquare,10532117.0,0,52,0.101853794070943,0
"Arts, Entertainment, and Recreation",Adsquare,10749022.0,0,7,0.005929445665812,0
"Arts, Entertainment, and Recreation",Adsquare,10749206.0,3,4412,8.935775396764083,1
"Arts, Entertainment, and Recreation",Adsquare,10749216.0,0,47,0.08908630885074201,0
"Arts, Entertainment, and Recreation",Adsquare,10753307.0,0,39,0.075919894705716,0
"Arts, Entertainment, and Recreation",Adsquare,10753311.0,1,97,0.204300368688471,0
"Arts, Entertainment, and Recreation",Adsquare,10753322.0,0,39,0.07503902784549199,0
"Arts, Entertainment, and Recreation",Adsquare,12768601.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Adsquare,12768611.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Adsquare,13412539.0,0,2,0.0045375765295,0
"Arts, Entertainment, and Recreation",Adsquare,13412577.0,0,7,0.011409979080843,0
"Arts, Entertainment, and Recreation",Adsquare,13412605.0,6,10931,22.95621477485252,1
"Arts, Entertainment, and Recreation",Adsquare,13412630.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Adsquare,13412775.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Adsquare,13412784.0,3,3334,8.031882384533287,0
"Arts, Entertainment, and Recreation",Adsquare,13412808.0,0,213,0.328105899556461,0
"Arts, Entertainment, and Recreation",Adsquare,13412872.0,0,7,0.013172638294107999,0
"Arts, Entertainment, and Recreation",Adsquare Geo,11578357.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Adstra,7232583.0,0,153,0.398732662597428,0
"Arts, Entertainment, and Recreation",Adstra,7237660.0,0,500,0.906167941785227,0
"Arts, Entertainment, and Recreation",Adstra,9828050.0,0,12,0.029032157273853,0
"Arts, Entertainment, and Recreation",Adstra,12226713.0,12,10448,17.258524226964322,1
"Arts, Entertainment, and Recreation",Adstra,12226770.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Adstra,12226812.0,0,82,0.239730720186115,1
"Arts, Entertainment, and Recreation",Adstra,12226822.0,35,34450,65.96943268559545,17
"Arts, Entertainment, and Recreation",Adstra,12226948.0,10,9400,18.515291733997028,1
"Arts, Entertainment, and Recreation",Adstra,12227015.0,0,471,1.348427815296793,0
"Arts, Entertainment, and Recreation",Adstra,12227049.0,59,64761,126.22261171843341,27
"Arts, Entertainment, and Recreation",Adstra,12227057.0,0,1471,3.7602338339813457,0
"Arts, Entertainment, and Recreation",Adstra,12227131.0,145,188219,245.43492948415692,24
"Arts, Entertainment, and Recreation",Adstra,12227234.0,18,12834,25.52725763900176,5
"Arts, Entertainment, and Recreation",Adstra,12227252.0,18,6251,13.396071496771205,1
"Arts, Entertainment, and Recreation",Adstra,12227394.0,185,233219,307.9185579718292,44
"Arts, Entertainment, and Recreation",Adstra,13303803.0,0,334,1.110148283341477,0
"Arts, Entertainment, and Recreation",Affinity Answers,272892.0,2,277,0.40003565650391,2
"Arts, Entertainment, and Recreation",Affinity Answers,11206951.0,72,43349,59.33885266221777,3
"Arts, Entertainment, and Recreation",AlikeAudience,7763974.0,0,2,0.002358942098516,0
"Arts, Entertainment, and Recreation",AlikeAudience,7764031.0,0,32,0.041789396447238,0
"Arts, Entertainment, and Recreation",AlikeAudience,7764075.0,0,21,0.024991283642988,0
"Arts, Entertainment, and Recreation",AlikeAudience,7764119.0,0,21,0.026177978755611002,0
"Arts, Entertainment, and Recreation",AlikeAudience,8027011.0,66,37407,63.714689167802106,3
"Arts, Entertainment, and Recreation",AlikeAudience,8027013.0,635,462421,891.4855981921432,4
"Arts, Entertainment, and Recreation",AlikeAudience,8027018.0,655,472912,930.284843596855,4
"Arts, Entertainment, and Recreation",AlikeAudience,8027020.0,0,1,0.001391128761183,0
"Arts, Entertainment, and Recreation",AlikeAudience,8145012.0,0,39,0.065872069219842,0
"Arts, Entertainment, and Recreation",AlikeAudience,8145488.0,0,155,0.276593140492495,0
"Arts, Entertainment, and Recreation",AlikeAudience,8146026.0,0,151,0.27602916212219303,0
"Arts, Entertainment, and Recreation",AlikeAudience,8146429.0,0,41,0.079670214064471,0
"Arts, Entertainment, and Recreation",AlikeAudience,8146922.0,0,5,0.008750526884709,0
"Arts, Entertainment, and Recreation",AlikeAudience,8147398.0,0,353,0.626995676277979,0
"Arts, Entertainment, and Recreation",AlikeAudience,8147862.0,0,177,0.289748008678071,0
"Arts, Entertainment, and Recreation",AlikeAudience,8148343.0,0,844,1.429423844443823,0
"Arts, Entertainment, and Recreation",AlikeAudience,8148852.0,1,390,0.68849991602582,0
"Arts, Entertainment, and Recreation",AlikeAudience,8149171.0,132,77007,131.98510994984235,0
"Arts, Entertainment, and Recreation",AlikeAudience,8149507.0,23,13568,24.327883834703748,0
"Arts, Entertainment, and Recreation",AlikeAudience,8745597.0,0,4,0.006937282388587001,0
"Arts, Entertainment, and Recreation",AlikeAudience,9067580.0,2,967,1.656372780129332,0
"Arts, Entertainment, and Recreation",AlikeAudience,11858545.0,84,93745,122.37393473254342,4
"Arts, Entertainment, and Recreation",AlikeAudience,12771567.0,472,299307,411.8633735225728,24
"Arts, Entertainment, and Recreation",AlikeAudience,12820162.0,233,132757,182.2299016904152,13
"Arts, Entertainment, and Recreation",AlikeAudience,13932482.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",AlikeAudience,13932516.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",AlikeAudience,14101210.0,0,14,0.036640496769312,0
"Arts, Entertainment, and Recreation",AlikeAudience,14101392.0,0,1,0.001958025001799,0
"Arts, Entertainment, and Recreation",AlikeAudience,14358927.0,64,49074,93.50206286030014,10
"Arts, Entertainment, and Recreation",AlikeAudience,14359116.0,5,3157,3.473041616592275,0
"Arts, Entertainment, and Recreation",Alliant,305229.0,0,100,0.1394575454362,0
"Arts, Entertainment, and Recreation",Alliant,3802226.0,56,59747,116.40408773025848,8
"Arts, Entertainment, and Recreation",Alliant,3802452.0,0,35,0.052343580907092,0
"Arts, Entertainment, and Recreation",Alliant,7223648.0,21,8044,11.01840599188119,18
"Arts, Entertainment, and Recreation",Alliant,8259527.0,29,56501,131.52127832931717,26
"Arts, Entertainment, and Recreation",Alliant,8259551.0,20,34906,55.043256249597725,3
"Arts, Entertainment, and Recreation",Alliant,8259594.0,15,29378,46.26213457971524,1
"Arts, Entertainment, and Recreation",Alliant,8259820.0,13,5810,13.186248488447196,4
"Arts, Entertainment, and Recreation",Alliant,8259823.0,17,35347,56.849032132465524,0
"Arts, Entertainment, and Recreation",Alliant,9022653.0,449,312190,570.7801341414191,5
"Arts, Entertainment, and Recreation",Alliant,9022654.0,407,288071,528.3534253021367,3
"Arts, Entertainment, and Recreation",Alliant,9022655.0,436,315060,580.4156102222797,32
"Arts, Entertainment, and Recreation",Alliant,9022656.0,37,19104,32.21241589934136,5
"Arts, Entertainment, and Recreation",Alliant,9022657.0,426,305548,560.2103242894574,3
"Arts, Entertainment, and Recreation",Alliant,9022658.0,293,218459,403.77474442484817,14
"Arts, Entertainment, and Recreation",Alliant,9022659.0,416,294620,540.5614335187483,2
"Arts, Entertainment, and Recreation",Alliant,9022660.0,397,311228,571.449288516673,3
"Arts, Entertainment, and Recreation",Alliant,12599847.0,113,77677,144.58532200529885,5
"Arts, Entertainment, and Recreation",Alliant,12599848.0,215,154614,285.3824102834931,23
"Arts, Entertainment, and Recreation",Alliant,12599849.0,178,147292,269.71905336840956,2
"Arts, Entertainment, and Recreation",Alliant,12599850.0,246,163805,299.8510628214684,0
"Arts, Entertainment, and Recreation",Alliant,12599851.0,223,160219,293.1834474685951,0
"Arts, Entertainment, and Recreation",Alliant,12599852.0,210,169541,310.65833042131754,0
"Arts, Entertainment, and Recreation",Alliant,12599853.0,254,184843,337.6743277237812,4
"Arts, Entertainment, and Recreation",Alliant,12599854.0,25,12040,20.28681767200341,1
"Arts, Entertainment, and Recreation",Alliant,12599855.0,110,73133,136.26970644203078,5
"Arts, Entertainment, and Recreation",Alliant,12599856.0,160,121330,223.57196506207086,7
"Arts, Entertainment, and Recreation",Alliant,12599857.0,189,115119,210.56956888421848,0
"Arts, Entertainment, and Recreation",Alliant,12599858.0,170,130232,239.1261894578079,1
"Arts, Entertainment, and Recreation",Alliant,12599859.0,181,127113,233.23606713590004,0
"Arts, Entertainment, and Recreation",Alliant,12599860.0,192,141581,259.90669345569376,2
"Arts, Entertainment, and Recreation",Alliant,12599861.0,213,153971,282.4043390791771,1
"Arts, Entertainment, and Recreation",Alliant,12599862.0,24,11076,18.785559009757424,3
"Arts, Entertainment, and Recreation",AmeriLINK,8784544.0,84,68113,122.68657269230502,12
"Arts, Entertainment, and Recreation",AmeriLINK,9960345.0,1,768,0.927136740434671,0
"Arts, Entertainment, and Recreation",AmeriLINK,9960835.0,1,841,0.902057102246451,0
"Arts, Entertainment, and Recreation",AmeriLINK,9960838.0,0,12,0.014145652959565,0
"Arts, Entertainment, and Recreation",AmeriLINK,9960927.0,0,1934,2.09780135336929,0
"Arts, Entertainment, and Recreation",AmeriLINK,10445308.0,0,1334,1.6996239630413,0
"Arts, Entertainment, and Recreation",AmeriLINK,10445326.0,0,13,0.025091447636612002,0
"Arts, Entertainment, and Recreation",AmeriLINK,11753296.0,1341,1487786,2129.49717048744,77
"Arts, Entertainment, and Recreation",Ameribase Digital,14073337.0,21,17327,31.215186619396334,1
"Arts, Entertainment, and Recreation",Ameribase Digital,14094959.0,120,121105,234.3084725650774,54
"Arts, Entertainment, and Recreation",Ameribase Digital,14094972.0,42,30660,66.95074370401036,5
"Arts, Entertainment, and Recreation",Ameribase Digital,14137283.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",Ameribase Digital,14138027.0,35,37809,125.84609265267983,0
"Arts, Entertainment, and Recreation",AmeribaseDigital,7182624.0,0,2,0.003982996458024,0
"Arts, Entertainment, and Recreation",AmeribaseDigital,9795294.0,5,7630,15.920827964261504,1
"Arts, Entertainment, and Recreation",AmeribaseDigital,9795379.0,0,17,0.03983273194128,2
"Arts, Entertainment, and Recreation",AmeribaseDigital,9795382.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",AmeribaseDigital,9795398.0,0,1931,4.459906871334428,0
"Arts, Entertainment, and Recreation",AmeribaseDigital,9795402.0,0,33,0.082882304113887,0
"Arts, Entertainment, and Recreation",AmeribaseDigital,9795408.0,0,3,0.005626053385152,0
